policy,workload_id,execution_order,rank_used,execution_start_seconds,completion_seconds,jct_seconds,calibration_scale,evidence_status,assumed_job_time_factor
kubeml-optimistic,heavy-097-4affd5bf,197,0.175698976,163.662174,1129.573576,1129.573576,,optimistic-synthetic-what-if-not-measured,0.976897996
kubeml-optimistic,heavy-062-43dd4de0,198,0.088260983,164.669663,1132.954312,1132.954312,,optimistic-synthetic-what-if-not-measured,0.977922283
kubeml-optimistic,heavy-125-9e01c224,199,0.051684722,165.680546,1135.076065,1135.076065,,optimistic-synthetic-what-if-not-measured,0.978956284
kubeml-optimistic,heavy-080-a64424af,200,0.0,166.694848,1137.590048,1137.590048,,optimistic-synthetic-what-if-not-measured,0.98
reversed-ablation,heavy-080-a64424af,1,0.1099778,0.0,1444.10452,1444.10452,0.854757711,optimistic-synthetic-what-if-not-measured,
reversed-ablation,heavy-062-43dd4de0,2,0.174434291,0.854758,1439.138878,1439.138878,0.854757711,optimistic-synthetic-what-if-not-measured,
reversed-ablation,heavy-125-9e01c224,3,0.186785144,1.709515,1444.865767,1444.865767,0.854757711,optimistic-synthetic-what-if-not-measured,
reversed-ablation,heavy-162-676b9d7b,4,0.205812415,2.564273,1395.821321,1395.821321,0.854757711,optimistic-synthetic-what-if-not-measured,
reversed-ablation,heavy-180-abb701a4,5,0.207227465,3.419031,1428.396456,1428.396456,0.854757711,optimistic-synthetic-what-if-not-measured,
reversed-ablation,heavy-102-5366e38e,6,0.216784258,4.273789,1436.049,1436.049,0.854757711,optimistic-synthetic-what-if-not-measured,
reversed-ablation,heavy-149-33f7e4b5,7,0.22068883,5.128546,1439.576654,1439.576654,0.854757711,optimistic-synthetic-what-if-not-measured,
reversed-ablation,heavy-195-592c4a1a,8,0.241211593,5.983304,1439.8826,1439.8826,0.854757711,optimistic-synthetic-what-if-not-measured,
reversed-ablation,heavy-068-b48baf41,9,0.24215766,6.838062,1445.440174,1445.440174,0.854757711,optimistic-synthetic-what-if-not-measured,
reversed-ablation,heavy-144-654bcf2d,10,0.258484522,7.692819,1430.802684,1430.802684,0.854757711,optimistic-synthetic-what-if-not-measured,
reversed-ablation,heavy-016-43d25037,11,0.26060981,8.547577,1445.594912,1445.594912,0.854757711,optimistic-synthetic-what-if-not-measured,
reversed-ablation,heavy-109-dcd7ef90,12,0.269558252,9.402335,1442.560581,1442.560581,0.854757711,optimistic-synthetic-what-if-not-measured,
reversed-ablation,heavy-119-13395d0a,13,0.279453932,10.257093,1445.327878,1445.327878,0.854757711,optimistic-synthetic-what-if-not-measured,
reversed-ablation,heavy-097-4affd5bf,14,0.28949557,11.11185,1447.093213,1447.093213,0.854757711,optimistic-synthetic-what-if-not-measured,
reversed-ablation,heavy-064-333342bd,15,0.290922962,11.966608,1433.258368,1433.258368,0.854757711,optimistic-synthetic-what-if-not-measured,
reversed-ablation,heavy-075-b03aebc1,16,0.290974684,12.821366,1444.515505,1444.515505,0.854757711,optimistic-synthetic-what-if-not-measured,
reversed-ablation,heavy-069-b79dca0b,17,0.292905382,13.676123,1438.032897,1438.032897,0.854757711,optimistic-synthetic-what-if-not-measured,
reversed-ablation,heavy-142-15d4fc05,18,0.296138458,14.530881,1439.425428,1439.425428,0.854757711,optimistic-synthetic-what-if-not-measured,
reversed-ablation,heavy-143-0a513c6f,19,0.302652765,15.385639,1411.841822,1411.841822,0.854757711,optimistic-synthetic-what-if-not-measured,
reversed-ablation,heavy-027-065e2ec3,20,0.303862913,16.240397,1444.012378,1444.012378,0.854757711,optimistic-synthetic-what-if-not-measured,
reversed-ablation,heavy-106-dfb5197d,21,0.305031426,17.095154,1444.936276,1444.936276,0.854757711,optimistic-synthetic-what-if-not-measured,
reversed-ablation,heavy-071-bcd564aa,22,0.307910512,17.949912,1443.385228,1443.385228,0.854757711,optimistic-synthetic-what-if-not-measured,
reversed-ablation,heavy-002-80db849a,23,0.312626584,18.80467,1406.75828,1406.75828,0.854757711,optimistic-synthetic-what-if-not-measured,
reversed-ablation,heavy-189-166e85c5,24,0.319975266,19.659427,1431.732072,1431.732072,0.854757711,optimistic-synthetic-what-if-not-measured,
reversed-ablation,heavy-118-67312cd8,25,0.332168425,20.514185,1433.675349,1433.675349,0.854757711,optimistic-synthetic-what-if-not-measured,
reversed-ablation,heavy-008-cd16187e,26,0.335473041,21.368943,1445.969015,1445.969015,0.854757711,optimistic-synthetic-what-if-not-measured,
reversed-ablation,heavy-154-c82de92e,27,0.342206208,22.2237,1429.591269,1429.591269,0.854757711,optimistic-synthetic-what-if-not-measured,
reversed-ablation,heavy-049-c04501be,28,0.349747603,23.078458,1442.292566,1442.292566,0.854757711,optimistic-synthetic-what-if-not-measured,
reversed-ablation,heavy-088-4f8df952,29,0.356392544,23.933216,1421.382021,1421.382021,0.854757711,optimistic-synthetic-what-if-not-measured,
reversed-ablation,heavy-072-bb1d3a18,30,0.361918474,24.787974,1441.943946,1441.943946,0.854757711,optimistic-synthetic-what-if-not-measured,
reversed-ablation,heavy-090-70d9c26f,31,0.369793262,25.642731,1424.601283,1424.601283,0.854757711,optimistic-synthetic-what-if-not-measured,
reversed-ablation,heavy-031-64edc186,32,0.371164028,26.497489,1429.896211,1429.896211,0.854757711,optimistic-synthetic-what-if-not-measured,
reversed-ablation,heavy-001-1fbc6140,33,0.389090756,27.352247,1389.691148,1389.691148,0.854757711,optimistic-synthetic-what-if-not-measured,
reversed-ablation,heavy-085-e542191f,34,0.390949842,28.207004,1383.024387,1383.024387,0.854757711,optimistic-synthetic-what-if-not-measured,
reversed-ablation,heavy-122-b87d5a7d,35,0.392164416,29.061762,1406.519365,1406.519365,0.854757711,optimistic-synthetic-what-if-not-measured,
reversed-ablation,heavy-053-1f5ea152,36,0.393456849,29.91652,1412.038408,1412.038408,0.854757711,optimistic-synthetic-what-if-not-measured,
reversed-ablation,heavy-168-beb1f8b9,37,0.401974496,30.771278,1256.021519,1256.021519,0.854757711,optimistic-synthetic-what-if-not-measured,
reversed-ablation,heavy-019-783135b0,38,0.408672541,31.626035,1422.326104,1422.326104,0.854757711,optimistic-synthetic-what-if-not-measured,
reversed-ablation,heavy-003-fe05a828,39,0.415579717,32.480793,1435.848072,1435.848072,0.854757711,optimistic-synthetic-what-if-not-measured,
reversed-ablation,heavy-105-e968bcda,40,0.415718461,33.335551,1427.000369,1427.000369,0.854757711,optimistic-synthetic-what-if-not-measured,
reversed-ablation,heavy-183-b2188232,41,0.415903154,34.190308,1415.686483,1415.686483,0.854757711,optimistic-synthetic-what-if-not-measured,
reversed-ablation,heavy-188-a315eabd,42,0.417232144,35.045066,1352.842255,1352.842255,0.854757711,optimistic-synthetic-what-if-not-measured,
reversed-ablation,heavy-181-339c92f5,43,0.417496917,35.899824,1429.947339,1429.947339,0.854757711,optimistic-synthetic-what-if-not-measured,
reversed-ablation,heavy-126-e37318f5,44,0.428307895,36.754582,1436.576472,1436.576472,0.854757711,optimistic-synthetic-what-if-not-measured,
reversed-ablation,heavy-034-f09bc37b,45,0.431522663,37.609339,1407.795651,1407.795651,0.854757711,optimistic-synthetic-what-if-not-measured,
reversed-ablation,heavy-108-bd59072b,46,0.432253178,38.464097,1413.808758,1413.808758,0.854757711,optimistic-synthetic-what-if-not-measured,
reversed-ablation,heavy-055-45dcbcdf,47,0.44718378,39.318855,1209.028851,1209.028851,0.854757711,optimistic-synthetic-what-if-not-measured,
reversed-ablation,heavy-121-de945472,48,0.449935743,40.173612,1255.979488,1255.979488,0.854757711,optimistic-synthetic-what-if-not-measured,
reversed-ablation,heavy-050-dd564045,49,0.450626314,41.02837,1367.468003,1367.468003,0.854757711,optimistic-synthetic-what-if-not-measured,
reversed-ablation,heavy-129-2c4028d3,50,0.454549503,41.883128,1362.847722,1362.847722,0.854757711,optimistic-synthetic-what-if-not-measured,
reversed-ablation,heavy-070-53ccd3f6,51,0.455432281,42.737886,1281.215429,1281.215429,0.854757711,optimistic-synthetic-what-if-not-measured,
reversed-ablation,heavy-015-54afe656,52,0.457575579,43.592643,1251.163767,1251.163767,0.854757711,optimistic-synthetic-what-if-not-measured,
reversed-ablation,heavy-159-b2ff5ba7,53,0.458740927,44.447401,1408.019132,1408.019132,0.854757711,optimistic-synthetic-what-if-not-measured,
reversed-ablation,heavy-111-d5a4a305,54,0.460711711,45.302159,1422.129042,1422.129042,0.854757711,optimistic-synthetic-what-if-not-measured,
reversed-ablation,heavy-078-1496043e,55,0.462957958,46.156916,1313.558116,1313.558116,0.854757711,optimistic-synthetic-what-if-not-measured,
reversed-ablation,heavy-079-718e54c7,56,0.465252756,47.011674,1361.529666,1361.529666,0.854757711,optimistic-synthetic-what-if-not-measured,
reversed-ablation,heavy-137-09bab1e5,57,0.466437367,47.866432,1407.284639,1407.284639,0.854757711,optimistic-synthetic-what-if-not-measured,
reversed-ablation,heavy-176-ad057015,58,0.468323109,48.72119,1353.392185,1353.392185,0.854757711,optimistic-synthetic-what-if-not-measured,
reversed-ablation,heavy-037-2d84f43e,59,0.468663367,49.575947,1433.235414,1433.235414,0.854757711,optimistic-synthetic-what-if-not-measured,
reversed-ablation,heavy-043-f07651e1,60,0.46941231,50.430705,1327.503853,1327.503853,0.854757711,optimistic-synthetic-what-if-not-measured,
reversed-ablation,heavy-005-452f0547,61,0.470184728,51.285463,1408.869084,1408.869084,0.854757711,optimistic-synthetic-what-if-not-measured,
reversed-ablation,heavy-004-c84238c8,62,0.470631539,52.14022,1400.813078,1400.813078,0.854757711,optimistic-synthetic-what-if-not-measured,
reversed-ablation,heavy-084-c80db7b3,63,0.473827494,52.994978,1282.908301,1282.908301,0.854757711,optimistic-synthetic-what-if-not-measured,
reversed-ablation,heavy-156-6fd71d38,64,0.478156885,53.849736,1412.64523,1412.64523,0.854757711,optimistic-synthetic-what-if-not-measured,
reversed-ablation,heavy-179-f8574ef7,65,0.478757196,54.704493,1136.32811,1136.32811,0.854757711,optimistic-synthetic-what-if-not-measured,
reversed-ablation,heavy-190-6e8c97f1,66,0.479257304,55.559251,1247.92969,1247.92969,0.854757711,optimistic-synthetic-what-if-not-measured,
reversed-ablation,heavy-182-ea79edcc,67,0.482833083,56.414009,1388.521515,1388.521515,0.854757711,optimistic-synthetic-what-if-not-measured,
reversed-ablation,heavy-023-91faf260,68,0.48410413,57.268767,1120.362467,1120.362467,0.854757711,optimistic-synthetic-what-if-not-measured,
reversed-ablation,heavy-030-588cde7a,69,0.485912673,58.123524,1399.526348,1399.526348,0.854757711,optimistic-synthetic-what-if-not-measured,
reversed-ablation,heavy-098-c87c5992,70,0.492851557,58.978282,1361.348736,1361.348736,0.854757711,optimistic-synthetic-what-if-not-measured,
reversed-ablation,heavy-196-544df2c8,71,0.493044442,59.83304,1184.015854,1184.015854,0.854757711,optimistic-synthetic-what-if-not-measured,
reversed-ablation,heavy-058-bcacae46,72,0.494351726,60.687797,1407.879552,1407.879552,0.854757711,optimistic-synthetic-what-if-not-measured,
reversed-ablation,heavy-110-48e6e0d2,73,0.497061874,61.542555,1383.197935,1383.197935,0.854757711,optimistic-synthetic-what-if-not-measured,
reversed-ablation,heavy-153-8e0e86e5,74,0.49736397,62.397313,1415.628887,1415.628887,0.854757711,optimistic-synthetic-what-if-not-measured,
reversed-ablation,heavy-146-3597c702,75,0.50153091,63.252071,1280.393682,1280.393682,0.854757711,optimistic-synthetic-what-if-not-measured,
reversed-ablation,heavy-007-aa7f1a53,76,0.506446153,64.106828,1301.197442,1301.197442,0.854757711,optimistic-synthetic-what-if-not-measured,
reversed-ablation,heavy-057-9abd5dfd,77,0.506898474,64.961586,1377.723655,1377.723655,0.854757711,optimistic-synthetic-what-if-not-measured,
reversed-ablation,heavy-074-ed176958,78,0.507169793,65.816344,1437.407048,1437.407048,0.854757711,optimistic-synthetic-what-if-not-measured,
reversed-ablation,heavy-026-f5c88db9,79,0.510089185,66.671101,1307.866281,1307.866281,0.854757711,optimistic-synthetic-what-if-not-measured,
reversed-ablation,heavy-170-eb524240,80,0.510765073,67.525859,1131.49646,1131.49646,0.854757711,optimistic-synthetic-what-if-not-measured,
reversed-ablation,heavy-063-653e17ff,81,0.513896012,68.380617,1364.657307,1364.657307,0.854757711,optimistic-synthetic-what-if-not-measured,
reversed-ablation,heavy-029-c0897f86,82,0.515013593,69.235375,1151.357504,1151.357504,0.854757711,optimistic-synthetic-what-if-not-measured,
reversed-ablation,heavy-083-3e740750,83,0.519733881,70.090132,1333.931257,1333.931257,0.854757711,optimistic-synthetic-what-if-not-measured,
reversed-ablation,heavy-150-c111b543,84,0.521325193,70.94489,1416.03938,1416.03938,0.854757711,optimistic-synthetic-what-if-not-measured,
reversed-ablation,heavy-047-6e5aa39a,85,0.522791937,71.799648,1369.794164,1369.794164,0.854757711,optimistic-synthetic-what-if-not-measured,
reversed-ablation,heavy-046-c30f5a41,86,0.524282799,72.654405,1363.296434,1363.296434,0.854757711,optimistic-synthetic-what-if-not-measured,
reversed-ablation,heavy-051-d32f68e1,87,0.526119817,73.509163,1362.60137,1362.60137,0.854757711,optimistic-synthetic-what-if-not-measured,
reversed-ablation,heavy-017-7d08380e,88,0.533644222,74.363921,1389.383482,1389.383482,0.854757711,optimistic-synthetic-what-if-not-measured,
reversed-ablation,heavy-187-8326824d,89,0.535549761,75.218679,1137.428256,1137.428256,0.854757711,optimistic-synthetic-what-if-not-measured,
reversed-ablation,heavy-145-9b0b97ef,90,0.53665104,76.073436,1317.522298,1317.522298,0.854757711,optimistic-synthetic-what-if-not-measured,
reversed-ablation,heavy-186-bb495590,91,0.537663956,76.928194,1248.150324,1248.150324,0.854757711,optimistic-synthetic-what-if-not-measured,
reversed-ablation,heavy-045-088d4ef5,92,0.538170283,77.782952,1422.946953,1422.946953,0.854757711,optimistic-synthetic-what-if-not-measured,
reversed-ablation,heavy-073-7734485a,93,0.538223905,78.637709,1199.879674,1199.879674,0.854757711,optimistic-synthetic-what-if-not-measured,
reversed-ablation,heavy-103-61e25702,94,0.538384243,79.492467,1245.232987,1245.232987,0.854757711,optimistic-synthetic-what-if-not-measured,
reversed-ablation,heavy-022-eb6cad00,95,0.539663887,80.347225,1187.981997,1187.981997,0.854757711,optimistic-synthetic-what-if-not-measured,
reversed-ablation,heavy-173-a74cbdae,96,0.540558982,81.201983,1177.264672,1177.264672,0.854757711,optimistic-synthetic-what-if-not-measured,
reversed-ablation,heavy-148-095f7a2e,97,0.54118501,82.05674,1415.505735,1415.505735,0.854757711,optimistic-synthetic-what-if-not-measured,
reversed-ablation,heavy-056-3ce5c058,98,0.545116821,82.911498,1330.05686,1330.05686,0.854757711,optimistic-synthetic-what-if-not-measured,
reversed-ablation,heavy-198-af7c3c86,99,0.546820298,83.766256,1432.608178,1432.608178,0.854757711,optimistic-synthetic-what-if-not-measured,
reversed-ablation,heavy-151-e0e9bb33,100,0.549153242,84.621013,1157.682177,1157.682177,0.854757711,optimistic-synthetic-what-if-not-measured,
reversed-ablation,heavy-086-c9661d5b,101,0.549388618,85.475771,1231.359326,1231.359326,0.854757711,optimistic-synthetic-what-if-not-measured,
reversed-ablation,heavy-059-31d6699d,102,0.550669607,86.330529,1308.261625,1308.261625,0.854757711,optimistic-synthetic-what-if-not-measured,
reversed-ablation,heavy-133-888072a8,103,0.552188559,87.185286,1285.059497,1285.059497,0.854757711,optimistic-synthetic-what-if-not-measured,
reversed-ablation,heavy-112-89e36742,104,0.552587517,88.040044,1029.926406,1029.926406,0.854757711,optimistic-synthetic-what-if-not-measured,
reversed-ablation,heavy-081-7916c35c,105,0.552796052,88.894802,1124.648468,1124.648468,0.854757711,optimistic-synthetic-what-if-not-measured,
reversed-ablation,heavy-113-2735b5df,106,0.553749577,89.74956,1147.173511,1147.173511,0.854757711,optimistic-synthetic-what-if-not-measured,
reversed-ablation,heavy-010-40a00ce2,107,0.555727725,90.604317,1422.822763,1422.822763,0.854757711,optimistic-synthetic-what-if-not-measured,
reversed-ablation,heavy-197-b2d1e42f,108,0.55696635,91.459075,1366.079995,1366.079995,0.854757711,optimistic-synthetic-what-if-not-measured,
reversed-ablation,heavy-067-d32a0622,109,0.557592196,92.313833,1416.410166,1416.410166,0.854757711,optimistic-synthetic-what-if-not-measured,
reversed-ablation,heavy-131-12d412a7,110,0.561106887,93.16859,1357.06799,1357.06799,0.854757711,optimistic-synthetic-what-if-not-measured,
reversed-ablation,heavy-021-aeb0c5db,111,0.562189941,94.023348,1267.73694,1267.73694,0.854757711,optimistic-synthetic-what-if-not-measured,
reversed-ablation,heavy-155-b2937f5b,112,0.568330992,94.878106,1353.063757,1353.063757,0.854757711,optimistic-synthetic-what-if-not-measured,
reversed-ablation,heavy-061-fecc2ff9,113,0.568642513,95.732864,1399.926285,1399.926285,0.854757711,optimistic-synthetic-what-if-not-measured,
reversed-ablation,heavy-052-f24dbad2,114,0.573971961,96.587621,1373.535172,1373.535172,0.854757711,optimistic-synthetic-what-if-not-measured,
reversed-ablation,heavy-157-6c4bfe7a,115,0.575706591,97.442379,1234.993927,1234.993927,0.854757711,optimistic-synthetic-what-if-not-measured,
reversed-ablation,heavy-116-927f9a89,116,0.578183589,98.297137,1092.755285,1092.755285,0.854757711,optimistic-synthetic-what-if-not-measured,
reversed-ablation,heavy-135-5b2d0009,117,0.578960241,99.151894,1413.397672,1413.397672,0.854757711,optimistic-synthetic-what-if-not-measured,
reversed-ablation,heavy-039-11fc45bc,118,0.579949623,100.006652,1181.738575,1181.738575,0.854757711,optimistic-synthetic-what-if-not-measured,
reversed-ablation,heavy-192-72251142,119,0.581786734,100.86141,1028.481356,1028.481356,0.854757711,optimistic-synthetic-what-if-not-measured,
reversed-ablation,heavy-096-46d2f7e6,120,0.583257592,101.716168,1343.011377,1343.011377,0.854757711,optimistic-synthetic-what-if-not-measured,
reversed-ablation,heavy-035-140648c1,121,0.586326335,102.570925,1122.304836,1122.304836,0.854757711,optimistic-synthetic-what-if-not-measured,
reversed-ablation,heavy-054-8d32225f,122,0.589256099,103.425683,1323.458287,1323.458287,0.854757711,optimistic-synthetic-what-if-not-measured,
reversed-ablation,heavy-160-5abf716f,123,0.589501253,104.280441,1184.153925,1184.153925,0.854757711,optimistic-synthetic-what-if-not-measured,
reversed-ablation,heavy-123-b4d644dd,124,0.593021611,105.135198,1215.756697,1215.756697,0.854757711,optimistic-synthetic-what-if-not-measured,
reversed-ablation,heavy-163-90f2ace5,125,0.593088616,105.989956,1253.78696,1253.78696,0.854757711,optimistic-synthetic-what-if-not-measured,
reversed-ablation,heavy-089-1c4c66ce,126,0.596427186,106.844714,1168.48849,1168.48849,0.854757711,optimistic-synthetic-what-if-not-measured,
reversed-ablation,heavy-013-54042f54,127,0.596715941,107.699472,1294.204998,1294.204998,0.854757711,optimistic-synthetic-what-if-not-measured,
reversed-ablation,heavy-082-92d9fc3a,128,0.597243905,108.554229,1298.272488,1298.272488,0.854757711,optimistic-synthetic-what-if-not-measured,
reversed-ablation,heavy-028-e48c3cf5,129,0.597730908,109.408987,1096.311404,1096.311404,0.854757711,optimistic-synthetic-what-if-not-measured,
reversed-ablation,heavy-092-60e427bf,130,0.601436575,110.263745,1171.447973,1171.447973,0.854757711,optimistic-synthetic-what-if-not-measured,
reversed-ablation,heavy-132-1ef7fe99,131,0.607549195,111.118502,1364.104925,1364.104925,0.854757711,optimistic-synthetic-what-if-not-measured,
reversed-ablation,heavy-128-09571942,132,0.607940621,111.97326,1306.963658,1306.963658,0.854757711,optimistic-synthetic-what-if-not-measured,
reversed-ablation,heavy-194-1d536a50,133,0.615608502,112.828018,1378.348164,1378.348164,0.854757711,optimistic-synthetic-what-if-not-measured,
reversed-ablation,heavy-139-b13dafd9,134,0.615621725,113.682776,952.222322,952.222322,0.854757711,optimistic-synthetic-what-if-not-measured,
reversed-ablation,heavy-175-1c042de1,135,0.618258495,114.537533,999.946925,999.946925,0.854757711,optimistic-synthetic-what-if-not-measured,
reversed-ablation,heavy-040-0f14f5d2,136,0.621258176,115.392291,1007.703052,1007.703052,0.854757711,optimistic-synthetic-what-if-not-measured,
reversed-ablation,heavy-091-8da8381a,137,0.623526159,116.247049,933.475925,933.475925,0.854757711,optimistic-synthetic-what-if-not-measured,
reversed-ablation,heavy-184-ef61f337,138,0.624951161,117.101806,1376.460464,1376.460464,0.854757711,optimistic-synthetic-what-if-not-measured,
reversed-ablation,heavy-087-4a3ffd66,139,0.626936364,117.956564,1399.871588,1399.871588,0.854757711,optimistic-synthetic-what-if-not-measured,
reversed-ablation,heavy-099-b2d5c0a9,140,0.629747984,118.811322,1159.724934,1159.724934,0.854757711,optimistic-synthetic-what-if-not-measured,
reversed-ablation,heavy-161-04630ea2,141,0.633255215,119.666079,1027.962212,1027.962212,0.854757711,optimistic-synthetic-what-if-not-measured,
reversed-ablation,heavy-076-b2c8f63b,142,0.633342441,120.520837,1245.49313,1245.49313,0.854757711,optimistic-synthetic-what-if-not-measured,
reversed-ablation,heavy-014-78a748d4,143,0.635721294,121.375595,1295.1554,1295.1554,0.854757711,optimistic-synthetic-what-if-not-measured,
reversed-ablation,heavy-094-a756609d,144,0.638608859,122.230353,1001.125655,1001.125655,0.854757711,optimistic-synthetic-what-if-not-measured,
reversed-ablation,heavy-193-354ea1c1,145,0.644867364,123.08511,1178.573472,1178.573472,0.854757711,optimistic-synthetic-what-if-not-measured,
reversed-ablation,heavy-124-e14d9a9b,146,0.64692753,123.939868,1167.026191,1167.026191,0.854757711,optimistic-synthetic-what-if-not-measured,
reversed-ablation,heavy-036-87faed15,147,0.64718443,124.794626,1292.858836,1292.858836,0.854757711,optimistic-synthetic-what-if-not-measured,
reversed-ablation,heavy-140-3d24e8f1,148,0.648764803,125.649383,1317.54094,1317.54094,0.854757711,optimistic-synthetic-what-if-not-measured,
reversed-ablation,heavy-136-664d00e9,149,0.653343795,126.504141,1172.150623,1172.150623,0.854757711,optimistic-synthetic-what-if-not-measured,
reversed-ablation,heavy-117-7b62a082,150,0.653608238,127.358899,1235.479637,1235.479637,0.854757711,optimistic-synthetic-what-if-not-measured,
reversed-ablation,heavy-065-360e09f7,151,0.657089653,128.213657,1213.660808,1213.660808,0.854757711,optimistic-synthetic-what-if-not-measured,
reversed-ablation,heavy-147-84a75dd3,152,0.659671069,129.068414,1405.695244,1405.695244,0.854757711,optimistic-synthetic-what-if-not-measured,
reversed-ablation,heavy-167-a6e15368,153,0.661274198,129.923172,994.991606,994.991606,0.854757711,optimistic-synthetic-what-if-not-measured,
reversed-ablation,heavy-038-a342f66d,154,0.663025757,130.77793,1359.630566,1359.630566,0.854757711,optimistic-synthetic-what-if-not-measured,
reversed-ablation,heavy-060-0b6542b3,155,0.663811366,131.632687,1090.077287,1090.077287,0.854757711,optimistic-synthetic-what-if-not-measured,
reversed-ablation,heavy-012-f6437e0f,156,0.664692739,132.487445,990.950284,990.950284,0.854757711,optimistic-synthetic-what-if-not-measured,
reversed-ablation,heavy-138-7a1ed322,157,0.667769549,133.342203,1085.914183,1085.914183,0.854757711,optimistic-synthetic-what-if-not-measured,
reversed-ablation,heavy-009-35a75ca2,158,0.671500812,134.196961,1218.519778,1218.519778,0.854757711,optimistic-synthetic-what-if-not-measured,
reversed-ablation,heavy-199-4494c14f,159,0.672398231,135.051718,867.023042,867.023042,0.854757711,optimistic-synthetic-what-if-not-measured,
reversed-ablation,heavy-066-0d6a0878,160,0.673718239,135.906476,1054.690968,1054.690968,0.854757711,optimistic-synthetic-what-if-not-measured,
reversed-ablation,heavy-024-3bcedff7,161,0.675057544,136.761234,906.060988,906.060988,0.854757711,optimistic-synthetic-what-if-not-measured,
reversed-ablation,heavy-171-e2a91836,162,0.675699539,137.615991,936.78158,936.78158,0.854757711,optimistic-synthetic-what-if-not-measured,
reversed-ablation,heavy-158-1959c4fb,163,0.682568295,138.470749,850.610384,850.610384,0.854757711,optimistic-synthetic-what-if-not-measured,
reversed-ablation,heavy-114-e461f442,164,0.683212835,139.325507,936.090903,936.090903,0.854757711,optimistic-synthetic-what-if-not-measured,
reversed-ablation,heavy-006-2f8513b1,165,0.684239827,140.180265,1281.537875,1281.537875,0.854757711,optimistic-synthetic-what-if-not-measured,
reversed-ablation,heavy-101-b85ee59a,166,0.684729907,141.035022,1092.150587,1092.150587,0.854757711,optimistic-synthetic-what-if-not-measured,
reversed-ablation,heavy-191-c23ece8f,167,0.685019472,141.88978,1279.586341,1279.586341,0.854757711,optimistic-synthetic-what-if-not-measured,
reversed-ablation,heavy-020-3d1c896a,168,0.687432048,142.744538,943.720402,943.720402,0.854757711,optimistic-synthetic-what-if-not-measured,
reversed-ablation,heavy-178-ffc70465,169,0.688560088,143.599295,1316.962619,1316.962619,0.854757711,optimistic-synthetic-what-if-not-measured,
reversed-ablation,heavy-120-6e73f800,170,0.691726431,144.454053,1027.656887,1027.656887,0.854757711,optimistic-synthetic-what-if-not-measured,
reversed-ablation,heavy-000-5835d092,171,0.692786694,145.308811,891.232594,891.232594,0.854757711,optimistic-synthetic-what-if-not-measured,
reversed-ablation,heavy-164-f0578732,172,0.697713932,146.163569,1185.983068,1185.983068,0.854757711,optimistic-synthetic-what-if-not-measured,
reversed-ablation,heavy-042-6a3ada7a,173,0.699519585,147.018326,1156.055624,1156.055624,0.854757711,optimistic-synthetic-what-if-not-measured,
reversed-ablation,heavy-152-4f125415,174,0.704471477,147.873084,1110.775162,1110.775162,0.854757711,optimistic-synthetic-what-if-not-measured,
reversed-ablation,heavy-134-21dcbca1,175,0.708172842,148.727842,895.243435,895.243435,0.854757711,optimistic-synthetic-what-if-not-measured,
reversed-ablation,heavy-041-79009bbb,176,0.721469427,149.582599,946.495196,946.495196,0.854757711,optimistic-synthetic-what-if-not-measured,
reversed-ablation,heavy-107-b44a1c3b,177,0.729511012,150.437357,928.14854,928.14854,0.854757711,optimistic-synthetic-what-if-not-measured,
reversed-ablation,heavy-095-506191fc,178,0.732883203,151.292115,907.85744,907.85744,0.854757711,optimistic-synthetic-what-if-not-measured,
reversed-ablation,heavy-177-94fca623,179,0.73420346,152.146873,1188.565085,1188.565085,0.854757711,optimistic-synthetic-what-if-not-measured,
reversed-ablation,heavy-044-6477f458,180,0.742451265,153.00163,1062.926024,1062.926024,0.854757711,optimistic-synthetic-what-if-not-measured,
reversed-ablation,heavy-048-bf8f5880,181,0.748720315,153.856388,873.693923,873.693923,0.854757711,optimistic-synthetic-what-if-not-measured,
reversed-ablation,heavy-077-26d7cfc9,182,0.751379261,154.711146,840.723714,840.723714,0.854757711,optimistic-synthetic-what-if-not-measured,
reversed-ablation,heavy-185-7bd14a82,183,0.757323072,155.565903,1065.40172,1065.40172,0.854757711,optimistic-synthetic-what-if-not-measured,
reversed-ablation,heavy-032-aba68153,184,0.759569181,156.420661,906.136374,906.136374,0.854757711,optimistic-synthetic-what-if-not-measured,
reversed-ablation,heavy-165-0f4342fa,185,0.760563816,157.275419,826.492761,826.492761,0.854757711,optimistic-synthetic-what-if-not-measured,
reversed-ablation,heavy-169-77b26720,186,0.766258591,158.130176,1020.458446,1020.458446,0.854757711,optimistic-synthetic-what-if-not-measured,
reversed-ablation,heavy-174-711a3a52,187,0.766920623,158.984934,807.767139,807.767139,0.854757711,optimistic-synthetic-what-if-not-measured,
reversed-ablation,heavy-018-f64faa83,188,0.769557187,159.839692,1099.394839,1099.394839,0.854757711,optimistic-synthetic-what-if-not-measured,
reversed-ablation,heavy-104-47179202,189,0.775790991,160.69445,817.53374,817.53374,0.854757711,optimistic-synthetic-what-if-not-measured,
reversed-ablation,heavy-033-10e0b8a8,190,0.781532423,161.549207,902.336518,902.336518,0.854757711,optimistic-synthetic-what-if-not-measured,
reversed-ablation,heavy-011-3175cc9d,191,0.783249576,162.403965,1025.033641,1025.033641,0.854757711,optimistic-synthetic-what-if-not-measured,
